,Article Name,view_count,size,min_size,max_size,Article Namespace,page_namespace,page_title,date,edits,minor_edits,view_count_talk,size_talk,min_size_talk,max_size_talk,Article Namespace_talk,page_namespace_talk,page_title_talk,date_talk,edits_talk,minor_edits_talk
2585912,Sarmolk,1.0,16338.0,16338.0,16338.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8295744,DZTR,2.0,26959.0,11550.0,42369.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8888532,Route_329,1.0,9102.0,9102.0,9102.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
10102654,Wigner%27s_Puzzle,1.0,20848.0,20848.0,20848.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9006135,Donna_Stewart_Bowen,1.0,6520.0,6520.0,6520.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9890510,A.f.,1.0,0.0,0.0,0.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2083479,Don_McLennan,3.0,28612.0,7606.0,49618.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9272384,"Hesse_state_election,_1999",2.0,9613.0,9608.0,9618.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1726974,Vojens_Speedway_Center,6.0,19651.0,11921.0,58296.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9001988,Deficiency_of_pyruvate_kinase,1.0,6535.0,6535.0,6535.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7840979,Disque_Blu-ray,1.0,6498.0,6498.0,6498.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3367400,Per_diem_rates,1.0,13959.0,13959.0,13959.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1943224,Belgian_Laekenois,2.0,15638.0,15637.0,15639.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3341896,"Oilton,_Texas",6.0,15367.0,12803.0,25616.0,0.0,,,20160401,0.0,0.0,1.0,9877.0,9877.0,9877.0,1.0,,,,,
7309374,"Cameron,_California_(disambiguation)",1.0,6970.0,6970.0,6970.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
68743,A4085,3.0,12979.0,12973.0,12984.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8439371,Supusan(Dee_Jay)_vs_super_kenbou(Akuma)_SSF4_AE2012-Ranked_Match_*HD*,1.0,6668.0,6668.0,6668.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4467923,Glagolitic_script,6.0,138765.0,51136.0,295760.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5828959,Obligate_quadruped,1.0,6506.0,6506.0,6506.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6960731,Venera_1VA,4.0,14034.0,14034.0,14034.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2489051,Papal_name,62.0,54250.0,17360.0,145264.0,0.0,,,20160401,0.0,0.0,2.0,34251.0,12020.0,56482.0,1.0,,,,,
1303421,Reza_Abbasi,41.0,47160.0,15420.0,156958.0,0.0,,,20160401,0.0,0.0,1.0,67585.0,67585.0,67585.0,1.0,,,,,
3244753,List_of_sovereign_states_in_1872,10.0,57972.0,18944.0,146027.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2334199,Lazistan,8.0,17299.0,11472.0,52201.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7172151,Palau_fruit_dove,2.0,9453.0,9450.0,9457.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1368266,Satellite_geodesy,37.0,68139.0,0.0,224476.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2380820,Madonna_Dal_Collo_Longo,1.0,12290.0,12290.0,12290.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7199370,"Safiah,_Bahrain",1.0,6506.0,6506.0,6506.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2977587,"Champlain,_Virginia",5.0,16951.0,10171.0,20342.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6384711,"Diarra,_Mali",1.0,12139.0,12139.0,12139.0,0.0,,,20160401,0.0,0.0,1.0,7770.0,7770.0,7770.0,1.0,,,,,
6611014,Trans-Alaskan_Pipeline_System,1.0,210066.0,210066.0,210066.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4095615,Principality_of_Pereyaslavl,11.0,46699.0,14486.0,186465.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9351953,Raymond_Hanson_(cricketer),1.0,7504.0,7504.0,7504.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8331852,Have_Mercy_on_Us_All,4.0,12261.0,9065.0,18653.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7835181,DIPHENYL,1.0,6481.0,6481.0,6481.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3421751,Roman_Catholic_Diocese_of_Laghouat,1.0,41927.0,41927.0,41927.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7024886,"Buckingham,_Iowa",3.0,10343.0,10341.0,10349.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4529654,"Juan_de_Mendoza,_3rd_Marquis_of_Montesclaros",8.0,33442.0,14382.0,54061.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5310752,DB_Regio_S%C3%BCdost,1.0,12799.0,12799.0,12799.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5118034,Record_Studio,1.0,76124.0,76124.0,76124.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3525296,The_Rude_Awakening,32.0,25313.0,12261.0,49342.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5583625,Werner_Burkhard-Streuli,1.0,6517.0,6517.0,6517.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9082356,Mike_Newton,3.0,21312.0,21312.0,21312.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1683705,Venkanna_Chetty,1.0,30112.0,30112.0,30112.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2432261,Multimedia_group,1.0,6498.0,6498.0,6498.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8470143,%2812732%29_1991_TN,2.0,90846.0,90846.0,90846.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4915493,Dimitrie%20Popescu,1.0,8973.0,8973.0,8973.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8134876,M._T._Anderson%27s_Thrilling_Tales,4.0,13614.0,10206.0,20412.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9077277,Marlowe_Parker,4.0,12397.0,9298.0,18596.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2495824,Paulownia_catalpifolia,3.0,6521.0,6517.0,6525.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7118530,Karen_Twehues,1.0,9106.0,9106.0,9106.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
312157,Celivarone,14.0,60411.0,25613.0,127333.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6027121,Coulter_Flats,1.0,6494.0,6494.0,6494.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4521779,Jo%C3%A3o_O%27Neill,1.0,8245.0,8245.0,8245.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7480324,Shanghai_Shopping_Festival-holders,1.0,6534.0,6534.0,6534.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
610237,Germanic_people,42.0,352428.0,91443.0,1382703.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1968969,Brattle_Street_(Boston%2c_Massachusetts),1.0,16004.0,16004.0,16004.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2775303,Watergrove_Reservoir,4.0,25953.0,18264.0,29799.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6518734,Nick_Charles,1.0,7380.0,7380.0,7380.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6864548,Notre_Dame_High_School_(Clarksburg),1.0,11614.0,11614.0,11614.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6858293,National_Register_of_Historic_Places_listings_in_Washington%2C_D.C.,1.0,35167.0,35167.0,35167.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5269917,Ben_Swallow,6.0,24121.0,20081.0,40281.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3111333,Guanacaste,4.0,10082.0,7558.0,15132.0,0.0,,,20160401,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,
1874891,Akron-Canton_Airport,14.0,34549.0,15456.0,73926.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8769318,De_Havilland_DSpr.1_Sprite,2.0,12294.0,12294.0,12294.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5498282,Qullqa,4.0,11334.0,11332.0,11337.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6060049,File%3AD5sp-czarny.jpg,1.0,10158.0,10158.0,10158.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4189962,The_Hits_Taranaki,1.0,11828.0,11828.0,11828.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3289222,Michael_J._Venezia,1.0,6519.0,6519.0,6519.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
10135774,Peter_Harburn,,,,,,,,20160401,0.0,0.0,2.0,9553.0,9553.0,9553.0,1.0,,,,,
2631157,Standing_on_the_Verge_of_Getting_It_On,52.0,51432.0,17616.0,136957.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9462166,Coalinga-Huron_Joint_Unified_School_District,2.0,7312.0,7312.0,7312.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7086165,Govdel,3.0,24291.0,24291.0,24291.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7345019,Equivocacion,1.0,6479.0,6479.0,6479.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8365251,List_of_mayors_of_West_Memphis,1.0,9864.0,9864.0,9864.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5519756,Saxapahaw_north_carolina,1.0,6526.0,6526.0,6526.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5580591,Vito_Fasella,1.0,20918.0,20918.0,20918.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5917314,Torontal,1.0,67203.0,67203.0,67203.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3688131,2010_European_Athletics_Championships_%E2%80%93_Men%27s_discus_throw,1.0,15029.0,15029.0,15029.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1879062,Aldo_Gucci,17.0,12624.0,0.0,43467.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4020760,Men%27s_4_%C3%97_400_metres_relay_world_record_progression,11.0,26043.0,12793.0,85223.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
465647,Drew_Pearson_(songwriter),6.0,11846.0,11846.0,11849.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
309434,Catholic_peace_traditions,11.0,72374.0,45928.0,211520.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2468540,Ocular_rosacea,29.0,21291.0,8421.0,56561.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6190669,Pittville_School,1.0,10358.0,10358.0,10358.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
861016,Korea_State,16.0,19949.0,12843.0,46611.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2171484,George_Clarke_(Canadian_politician),2.0,7429.0,7429.0,7429.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1305411,Ricardo_Tejedo,2.0,26537.0,11708.0,41366.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2041226,Cosmos_sessilis_var._sessilis,1.0,6531.0,6531.0,6531.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
10139915,Criticism_of_the_Seventh-day_Adventist_Church/Archive_5,,,,,,,,20160401,0.0,0.0,1.0,23898.0,23898.0,23898.0,1.0,,,,,
6433624,"Harry_W._Bass,_Jr",1.0,24838.0,24838.0,24838.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8684532,The_Scapegoat_%282012_film%29,2.0,12926.0,12926.0,12926.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6010064,Captain_Sensible_discography,1.0,0.0,0.0,0.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2745908,WKLO,7.0,17140.0,10587.0,39305.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3333937,North_Carolina_Highway_47,2.0,66829.0,66829.0,66829.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4092803,Postoperative_residual_curarization,16.0,48890.0,12293.0,158766.0,0.0,,,20160401,0.0,0.0,1.0,28363.0,28363.0,28363.0,1.0,,,,,
1888631,Amar_Kant,7.0,40329.0,16008.0,75320.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7586008,Cibyra_philiponi,1.0,7774.0,7774.0,7774.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3040960,E._B._Dynkin,2.0,17210.0,17203.0,17217.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7891318,KUR_(cuneiform),4.0,11898.0,11898.0,11898.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
111073,Alexandre_Pires,22.0,27712.0,11143.0,89819.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1497369,Talk%3aTony_Champion,1.0,33539.0,33539.0,33539.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8014564,6-digit_UNESCO_Nomenclature,3.0,10453.0,10453.0,10453.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4039364,My_Story_Begins_Special,5.0,10877.0,6526.0,13057.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7382228,Intergovernmental_Oceanic_Commission,1.0,6544.0,6544.0,6544.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8743017,Berwald_blogg_-_IKEA,1.0,6518.0,6518.0,6518.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3718872,Amphoe_Chai_Prakan,1.0,12722.0,12722.0,12722.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1824668,1942_in_Scotland,2.0,21443.0,21443.0,21443.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6649477,2010_Oregon_bomb_plot,1.0,21381.0,21381.0,21381.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
372673,Congress_of_Vienna,824.0,1534440.0,582192.0,3538256.0,0.0,,,20160401,0.0,0.0,3.0,45234.0,30159.0,60310.0,1.0,,,,,
8255613,Alexander_Adabashyan,1.0,11209.0,11209.0,11209.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5126326,Ronnie%20Burnet,1.0,11852.0,11852.0,11852.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7998718,Z_ro_free_style_2011,1.0,6520.0,6520.0,6520.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
994586,Man_from_Plains,16.0,24991.0,13717.0,107734.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9712071,"Elections_to_the_Canary_Islands_Parliament,_2011",1.0,16610.0,16610.0,16610.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
223222,Betty_Shine,11.0,18324.0,13322.0,39990.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1500064,"Tanzanian_general_election,_1995",7.0,19784.0,11306.0,22610.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5536928,"Sorrell_v._IMS_Health,_Inc.",2.0,6445.0,0.0,12891.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1915178,Asobi_ni_iku_yo!,27.0,80385.0,33556.0,387561.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1400785,Shishiori-Karakuwa_Station,3.0,10808.0,10799.0,10827.0,0.0,,,20160401,0.0,0.0,1.0,9921.0,9921.0,9921.0,1.0,,,,,
2842269,%E8%B4%9D%E5%86%85%E6%B3%BD%E4%BB%80,1.0,6559.0,6559.0,6559.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2748302,WPRE,10.0,22783.0,10323.0,73341.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6585672,Spyridium_bifidum,1.0,6504.0,6504.0,6504.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
68099,A._Ayyappan,22.0,39230.0,19532.0,157820.0,0.0,,,20160401,0.0,0.0,1.0,8274.0,8274.0,8274.0,1.0,,,,,
8442653,Talk%3aGrid_(electricity),1.0,67559.0,67559.0,67559.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4020363,Melkveg,1.0,14598.0,14598.0,14598.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7231150,Theories_on_Cannibalism,1.0,10472.0,10472.0,10472.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8824207,KMCB,2.0,6962.0,6962.0,6962.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
10093191,Truecook,1.0,6469.0,6469.0,6469.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
495114,Elevator_(Flo_Rida_song),27.0,55439.0,17631.0,115110.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8378390,Migraret,1.0,6470.0,6470.0,6470.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8958003,Aero_Commander_Ag_Commander,1.0,13567.0,13567.0,13567.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4859539,Ben_Toolis,14.0,29397.0,13234.0,66170.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1728641,Voter-verified_paper_audit_trail,133.0,147038.0,24114.0,337774.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2008279,Charles_Polydore_de_Mont,1.0,9923.0,9923.0,9923.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3897412,Hamburg-Niendorf,1.0,14974.0,14974.0,14974.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5771506,Kenji_Dohihara,3.0,70916.0,25239.0,93785.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4432938,Erica_Frank,6.0,23384.0,13598.0,48897.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8824843,Kakolewnica,1.0,10022.0,10022.0,10022.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2294292,Julian_Austin_(musician),14.0,35649.0,12762.0,108962.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6399708,Escadron_de_Chasse_01-002_%22Cigognes%5C,1.0,6602.0,6602.0,6602.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2909971,Area_codes_385_and_801,12.0,19694.0,9453.0,40956.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
113354,Ali_Bin_Hamad_Al_Attiya_Arena,5.0,18666.0,7985.0,33337.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8121894,Knockin_mouse,2.0,66625.0,66625.0,66625.0,0.0,,,20160401,0.0,0.0,2.0,7201.0,7200.0,7202.0,1.0,,,,,
7417048,Madame_Makes_Her_Exit,4.0,40598.0,10231.0,74376.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5100706,Philip_Boyce_%28Roman_Catholic_Bishop%29,1.0,12018.0,12018.0,12018.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8248120,317_BC,4.0,18632.0,13931.0,27802.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8855018,Motorola_SLVR,3.0,27531.0,18354.0,36708.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9865215,Utopijny,1.0,6474.0,6474.0,6474.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9415654,//www.worldcat.org/oclc/42666401,2.0,51226.0,51226.0,51226.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
926797,List_of_ThunderCats_(2011_TV_series)_episodes,75.0,116232.0,34561.0,299008.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1107519,National_wildlife_refuges_of_Colorado,4.0,26198.0,26198.0,26199.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1489828,TP_Mazembe,179.0,508410.0,52269.0,3955233.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9386935,The_Sound_Of_Madness_(album),2.0,50800.0,50800.0,50800.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
302839,Caroline_Holden,19.0,28099.0,17170.0,51513.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7814621,Boris_Martic,1.0,8003.0,8003.0,8003.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2622963,Spain_in_the_Eurovision_Song_Contest_2006,7.0,24544.0,17522.0,52566.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4643720,Parliamentary_groups_of_the_Eighth_legislature_of_the_Parliament_of_Catalonia,2.0,7364.0,7359.0,7369.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1523478,The_Cloud_Minders,60.0,62857.0,17208.0,487685.0,0.0,0.0,The_Cloud_Minders,20160401.0,1.0,0.0,,,,,,,,,,
8244461,1993%E2%80%9394_Mercantile_Mutual_Cup_season,1.0,26038.0,26038.0,26038.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1654747,VMX-22,28.0,24524.0,0.0,61053.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3964854,Kiwanis_Ravine,2.0,32769.0,32769.0,32769.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8335982,Holmner,1.0,6471.0,6471.0,6471.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2307104,Keerthi_Suresh,124.0,87847.0,15673.0,219510.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3575770,WildWater_Adventure,16.0,20350.0,11858.0,45942.0,0.0,,,20160401,0.0,0.0,1.0,8337.0,8337.0,8337.0,1.0,,,,,
5919922,True_Story_(BGz_album),4.0,12422.0,12415.0,12430.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1747908,Wells_Fargo_Center,14.0,26529.0,0.0,109396.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5035391,List_of_female_African-American_artists_in_Baltimore,2.0,38097.0,38097.0,38097.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6113524,July_2006_Israeli-Hezbollah_clash,1.0,144058.0,144058.0,144058.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
10003027,Lainie_Friedman_Ross,1.0,10733.0,10733.0,10733.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8915015,Tech_High,1.0,7610.0,7610.0,7610.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7889722,Journal_of_Clinical_and_Experimental_Neuropsychology,2.0,13162.0,13162.0,13162.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
703446,House_Party_(film),218.0,152700.0,31964.0,397232.0,0.0,,,20160401,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,
2767005,"Wanzihu,_Yuanjiang",2.0,22296.0,9917.0,34675.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5852213,QSS-29,2.0,6468.0,6468.0,6468.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
384756,County%20Kildare,1.0,13102.0,13102.0,13102.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3086013,Friends_for_Life_(Debby_Boone_album),5.0,9698.0,9694.0,9700.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2853695,1989_American_Racing_Series_season,7.0,68850.0,17246.0,326842.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5308401,Crocidammo,1.0,6475.0,6475.0,6475.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2231510,How_Could_You_%28song%29,2.0,10377.0,10377.0,10377.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7952792,Royredanum,1.0,6476.0,6476.0,6476.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7907631,Lymm_Dam,1.0,8321.0,8321.0,8321.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
960422,Long%20Black%20Train,1.0,13804.0,13804.0,13804.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4658990,Postcard%2BPhotography%2BHistory%2BPdf,1.0,6548.0,6548.0,6548.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8222395,Viktor_Feduk,1.0,6495.0,6495.0,6495.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5015435,Khalli_Mahalleh,1.0,14559.0,14559.0,14559.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5146514,Simon_Thelwall_(MP_died_1659),2.0,9621.0,9618.0,9625.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5917897,Tozen,5.0,22566.0,11621.0,55395.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2983113,Chiisana_Boukensha,9.0,111978.0,99536.0,124420.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4588317,Mary_Fairfax_Somerville,6.0,95015.0,48970.0,118065.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7662842,Lake_Garda_Italian_Seniors_Open,1.0,7912.0,7912.0,7912.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6276352,Weiner_Shnitzel,1.0,6526.0,6526.0,6526.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3488494,"Stillman_Valley,_Illinois",13.0,55794.0,16351.0,146722.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7307869,CINIFORM,1.0,6474.0,6474.0,6474.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1511477,Terrel_Bell,94.0,84965.0,16090.0,285981.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4270768,%EF%BA%B9,2.0,54438.0,18528.0,90348.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9306165,List_of_state_leaders_in_1049,7.0,41743.0,11927.0,71560.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8971059,Bahut_Janam_Bichurey_-_Bhai_Sarabjit_Singh_Ji_Hazuri_Ragi_Darbar_Sahib_Amritsar,1.0,6673.0,6673.0,6673.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
981553,MTRNR2L8,3.0,7855.0,7840.0,7868.0,0.0,,,20160401,0.0,0.0,1.0,7446.0,7446.0,7446.0,1.0,,,,,
3050763,Elizabeth_Stephens,9.0,24385.0,14583.0,68502.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
641815,Ground_Zero,56.0,59503.0,18215.0,146367.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5387667,Inverkeithing_railway_station,8.0,13600.0,11330.0,22672.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7388462,Jessamine_County_Constable_District_6,1.0,6552.0,6552.0,6552.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1718212,Virtus_Francavilla_Calcio,2.0,37446.0,12399.0,62494.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9329027,Night_Of_Error,2.0,9829.0,9829.0,9829.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5714968,Fluidized_bed_concentrator,8.0,18475.0,11543.0,34647.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2245465,Impossibility_defense,30.0,22726.0,10808.0,54040.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3467294,Slough_Brook,4.0,8115.0,8114.0,8116.0,0.0,,,20160401,0.0,0.0,1.0,5840.0,5840.0,5840.0,1.0,,,,,
7448577,Paris_Metro_Line_7bis,1.0,17433.0,17433.0,17433.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3770040,CKJJ-FM,4.0,12465.0,12465.0,12466.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1909014,Aritz_L%C3%B3pez_Garai,4.0,23681.0,12665.0,56718.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
